ra,dec,pmra,pmdec,star_id,type,period,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,ebv,parallax
100.562377716612,-22.2986099362592,0.0596413609051067,-1.02588157701225,408,rrlyrae,0.53738488548502,13.161800384521484,12.383000373840332,12.853599548339844,0.15406399965286255,0.36371322932971
101.074093659371,-22.0472455603099,-0.438263136056817,1.65678848406355,409,long,138.402225598238,13.902099609375,10.051300048828125,11.455699920654297,0.17658700048923492,0.402834980878057
95.3588367664166,-23.7636791068222,0.927033726800093,3.06775311370114,410,long,548.348043492225,10.778499603271484,7.2765398025512695,8.595979690551758,0.058003999292850494,0.945762923196045
96.2549552805996,-23.4737277458606,-3.25447389977046,3.48039960947966,411,long,150.861375062333,10.985699653625488,6.558589935302734,7.898630142211914,0.061027999967336655,1.2128458658919
96.5404701472844,-21.5968482329687,3.97688720495183,-7.94757167832645,412,rrlyrae,0.59763951317593,15.047100067138672,14.300700187683105,14.758399963378906,0.11479900032281876,0.168160268876581
96.495018046959,-21.608397000805,-1.54099234810032,0.518121078227236,413,long,455.573463652427,10.190199851989746,7.279880046844482,8.502479553222656,0.1149120032787323,0.726647345723326
97.5314039024311,-21.42340500205,-1.94965080903433,2.67356072916808,414,rrlyrae,0.508660841077628,15.01200008392334,14.240099906921387,14.706399917602539,0.11324600130319595,0.155543318204805
93.5038323667248,-22.4789793500171,0.0512922872938179,-4.4071481318437,415,long,161.898654411289,11.068300247192383,8.036700248718262,9.273369789123535,0.05118799954652786,0.634415210960482
92.8458125314567,-21.0597545399936,-0.0980252058655832,-1.15713293214787,416,long,460.584014560976,12.684800148010254,9.638290405273438,10.884200096130371,0.07852999866008759,0.576993863799113
96.0470636456244,-15.0819859456973,-1.83090348124054,1.12254082156687,417,long,150.175348427691,11.8016996383667,7.726250171661377,9.127730369567871,0.19821399450302124,0.978101952036498
81.0096012359617,-22.7899176691869,9.03221745806201,-2.32886097836981,418,rrlyrae,0.649829578873125,14.183099746704102,13.556900024414062,13.950900077819824,0.03129899874329567,0.126957075730568
83.6298594348326,-22.5414731549272,-3.00014354322658,6.88747811690409,419,cepheid,6.78555463877311,15.108499526977539,13.780900001525879,14.513400077819824,0.0330439992249012,0.816312420462637
85.3677860375851,-20.7832505902126,4.07425560148665,2.99500421638682,420,long,118.343195266272,10.701199531555176,6.143939971923828,7.596930027008057,0.042691998183727264,1.48039280907581
88.4213496876609,-20.2315398109462,1.49183895739842,-2.60912048605653,421,long,682.447478425962,12.715100288391113,9.38247013092041,10.678299903869629,0.060701001435518265,0.459458022496295
89.0841010439218,-18.8026821706674,9.47537444698195,-14.7239936011972,422,rrlyrae,0.730702473826942,13.306699752807617,12.616600036621094,13.062600135803223,0.06939800083637238,0.277480111611881
87.1585364823622,-19.4915886108028,11.8828531266096,-2.40300165389351,423,rrlyrae,0.558766887032918,13.784799575805664,13.157699584960938,13.548800468444824,0.05936000123620033,0.229910501157049
86.3735394931306,-19.0587863893312,3.80440857924156,-6.46865705983293,424,long,561.293516664141,11.189200401306152,7.31397008895874,8.704130172729492,0.06562399864196777,0.990015704414742
85.6257463812884,-16.3818630212014,4.82138452816792,-8.58427667561833,425,rrlyrae,0.538938373886321,12.576499938964844,11.908699989318848,12.34160041809082,0.09506899863481522,0.479789191373998
84.4586171756285,-15.8031774325432,3.41352217497173,0.788915815938562,426,long,355.96055883067,14.366299629211426,9.320699691772461,11.25160026550293,0.08596599847078323,0.663196064885162
84.1986982851024,-15.0006594835689,0.644631559753856,0.13451878831056,427,long,571.730997775839,14.900799751281738,10.925200462341309,12.359100341796875,0.09851399809122086,0.399514263259156
73.3094445666537,-24.2155361856033,6.58068405771533,-6.69552109473703,428,rrlyrae,0.516861553760996,14.37909984588623,13.840700149536133,14.184599876403809,0.034393999725580215,0.123794126000546
75.3497553708027,-18.8255171538894,11.3984122737934,-15.4198864283135,429,rrlyrae,0.598835193697957,13.108499526977539,12.445199966430664,12.861100196838379,0.057833001017570496,0.384904439390922
75.4190047766368,-18.4351143161268,3.70450979608326,1.99027181297326,430,long,346.821571053162,11.354000091552734,7.884009838104248,9.219149589538574,0.0632689967751503,0.946070971464803
83.0518382571691,-13.0915142268909,3.9345551477772,-6.40669509806841,431,rrlyrae,0.536466290015631,14.053999900817871,13.32859992980957,13.772899627685547,0.14687000215053558,0.205662524106564
81.1160392625396,-10.6565443291801,4.95829532999474,2.78885092987747,432,long,473.258501512443,11.213800430297852,8.307720184326172,9.415329933166504,0.13748699426651,0.454632578618296
119.004617984075,-13.7047596222743,0.497260142431739,-3.40035660693114,433,short,0.120488779602888,16.89430046081543,15.806400299072266,16.52519989013672,0.10578099638223648,2.83342995443365
121.363210314147,-9.68351898972123,0.0903671117486417,-0.745738024350987,434,long,131.176689079903,13.065899848937988,9.412819862365723,10.687000274658203,0.06153000146150589,1.24182400709041
121.470060530662,-7.71825730112794,1.95427686425425,-0.628529717511335,435,long,263.328996019497,15.675800323486328,10.528900146484375,12.152600288391113,0.1329060047864914,2.24020115903406
123.954867606533,-7.54809950586868,3.86090118989214,-36.4009325047899,436,rrlyrae,0.506037195337529,12.538100242614746,11.473099708557129,12.09179973602295,0.15005099773406982,3.62324514679297
121.625527506282,-4.43953843607705,-3.72281488436573,-1.04301581527827,437,long,240.193294316128,12.808899879455566,9.44478988647461,11.060700416564941,0.03861900046467781,0.880895786253927
121.127991866133,-3.13014175419309,-2.00599768998181,0.0361402229740011,438,long,687.151933679674,11.814800262451172,8.535249710083008,9.804849624633789,0.030330000445246696,0.720144784891881
121.562771489914,-1.95996030912104,-5.05880840887977,-11.6593032820617,439,rrlyrae,0.643547431605979,13.114100456237793,12.46310043334961,12.866499900817871,0.034460000693798065,0.333140995914717
128.237619782918,2.98406012894311,1.25502756794617,-17.8315946809329,440,rrlyrae,0.561539306779868,13.661999702453613,12.96780014038086,13.407999992370605,0.05203099921345711,0.266975593296595
121.065437834519,-2.15978352275145,-4.37808616167704,1.64363755582217,441,long,266.540081862067,10.816699981689453,8.225950241088867,9.425000190734863,0.02528100088238716,0.457380614181259
114.946031438578,-0.248973489003149,0.755572552178366,-7.51640603329346,442,rrlyrae,0.495663642683914,15.219799995422363,14.54539966583252,14.988499641418457,0.06609500199556351,0.210754805303993
115.360003131542,0.905955940327149,5.28528621539433,-5.97597432243396,443,rrlyrae,0.551745674749218,15.071999549865723,14.200599670410156,14.719900131225586,0.11842299997806549,0.215975261248271
123.578201182814,8.57349649149474,0.81947818351602,-4.7534448116827,444,long,266.562187964406,15.093400001525879,9.724740028381348,11.201299667358398,0.019979000091552734,1.51691091301216
116.078751589241,4.44770864943501,-3.75865130473447,2.8423655806039,445,long,193.937051242794,11.871299743652344,8.003780364990234,9.397439956665039,0.035151999443769455,0.687181275168951
116.192597345725,4.68000563762961,-3.99856518664475,2.59279433940817,446,long,615.798266139557,11.226400375366211,8.154319763183594,9.392060279846191,0.039337001740932465,0.559440184742462
116.390563099805,5.20858146222455,-10.953360225392,-4.23575813993036,447,long,152.267316218164,9.945540428161621,6.033949851989746,7.4225897789001465,0.030724000185728073,1.58516789214527
119.221310822604,8.97549636961707,0.807585613448861,-2.64546188245356,448,short,0.0108727879527498,17.25429916381836,16.85569953918457,17.425600051879883,0.017185000702738762,0.838376175092361
69.6134498737527,-17.180721036893,2.94583712254589,-0.170102228745078,449,long,294.344583967244,13.15429973602295,9.380669593811035,10.685400009155273,0.05686299875378609,0.513076875327685
66.1818595860469,-16.6744940421833,7.21941259293542,-1.95688098793864,450,rrlyrae,0.648327087326661,14.389300346374512,13.71720027923584,14.14430046081543,0.04160499945282936,0.140877110798638
69.2812597446015,-12.6381228695352,0.710436757953676,-5.96537046546272,451,long,317.585499488985,11.49590015411377,8.981019973754883,10.117400169372559,0.07862100005149841,0.423979088538941
68.6455952919411,-10.9077695972539,2.13393197493225,-3.60601685587355,452,long,208.183257871948,14.098999977111816,9.608240127563477,11.198200225830078,0.06994999945163727,0.668280247767803
68.0644126892864,-10.4956894851154,1.64806068743215,-1.27993990750042,453,long,391.231983192757,10.15470027923584,7.97868013381958,9.012049674987793,0.06665799766778946,0.499467532193406
69.1510521357584,-10.6065336709028,9.59669625330272,-0.735332693904431,454,cepheid,6.5249434389169,16.135900497436523,14.713899612426758,15.501899719238281,0.07601000368595123,0.425442096587383
69.2985482760049,-10.2426511231785,3.93303180747858,-4.81340576096807,455,rrlyrae,0.701456416534807,14.818900108337402,14.13539981842041,14.57229995727539,0.0869240015745163,0.165398562638576
